CIK10,Ticker,Security,DocIndex,DocLink,Description,FilingDate
0000915912,AVB,"AvalonBay Communities, Inc.",15,https://www.sec.gov/Archives/edgar/data/915912/000095013305001041/0000950133-05-001041-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-05-001041 (34 Act)  Size: 2 MB",2005_03_15
0000915912,AVB,"AvalonBay Communities, Inc.",16,https://www.sec.gov/Archives/edgar/data/915912/000095013304000742/0000950133-04-000742-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-04-000742 Size: 3 MB",2004_03_05
0000915912,AVB,"AvalonBay Communities, Inc.",18,https://www.sec.gov/Archives/edgar/data/915912/000095013303000741/0000950133-03-000741-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-03-000741 Size: 3 MB",2003_03_11
0000915912,AVB,"AvalonBay Communities, Inc.",19,https://www.sec.gov/Archives/edgar/data/915912/000095013302001204/0000950133-02-001204-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-02-001204 Size: 694 KB",2002_03_26
0000915912,AVB,"AvalonBay Communities, Inc.",22,https://www.sec.gov/Archives/edgar/data/915912/0000950133-99-001129-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950133-99-001129 Size: 613 KB",1999_03_31
0000008818,AVY,Avery Dennison Corp,1,https://www.sec.gov/Archives/edgar/data/8818/000104746918000931/0001047469-18-000931-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-18-000931 (34 Act)  Size: 23 MB",2018_02_21
0000008818,AVY,Avery Dennison Corp,2,https://www.sec.gov/Archives/edgar/data/8818/000104746917000881/0001047469-17-000881-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-17-000881 (34 Act)  Size: 23 MB",2017_02_23
0000008818,AVY,Avery Dennison Corp,3,https://www.sec.gov/Archives/edgar/data/8818/000104746916010376/0001047469-16-010376-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-16-010376 (34 Act)  Size: 27 MB",2016_02_24
0000008818,AVY,Avery Dennison Corp,4,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/0001047469-15-001200-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-15-001200 (34 Act)  Size: 37 MB",2015_02_25
0000008818,AVY,Avery Dennison Corp,5,https://www.sec.gov/Archives/edgar/data/8818/000104746914001386/0001047469-14-001386-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-14-001386 (34 Act)  Size: 23 MB",2014_02_26
0000008818,AVY,Avery Dennison Corp,6,https://www.sec.gov/Archives/edgar/data/8818/000104746913001812/0001047469-13-001812-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-13-001812 (34 Act)  Size: 21 MB",2013_02_27
0000008818,AVY,Avery Dennison Corp,7,https://www.sec.gov/Archives/edgar/data/8818/000119312512078843/0001193125-12-078843-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-078843 (34 Act)  Size: 18 MB",2012_02_27
0000008818,AVY,Avery Dennison Corp,8,https://www.sec.gov/Archives/edgar/data/8818/000095012311018967/0000950123-11-018967-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-11-018967 (34 Act)  Size: 7 MB",2011_02_28
0000008818,AVY,Avery Dennison Corp,9,https://www.sec.gov/Archives/edgar/data/8818/000095012310018494/0000950123-10-018494-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-10-018494 (34 Act)  Size: 2 MB",2010_03_01
0000008818,AVY,Avery Dennison Corp,10,https://www.sec.gov/Archives/edgar/data/8818/000095014809000021/0000950148-09-000021-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950148-09-000021 (34 Act)  Size: 2 MB",2009_02_25
0000008818,AVY,Avery Dennison Corp,11,https://www.sec.gov/Archives/edgar/data/8818/000095013408003581/0000950134-08-003581-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950134-08-003581 (34 Act)  Size: 2 MB",2008_02_27
0000008818,AVY,Avery Dennison Corp,12,https://www.sec.gov/Archives/edgar/data/8818/000095013407004370/0000950134-07-004370-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950134-07-004370 (34 Act)  Size: 1 MB",2007_02_28
0000008818,AVY,Avery Dennison Corp,13,https://www.sec.gov/Archives/edgar/data/8818/000095012906002659/0000950129-06-002659-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950129-06-002659 (34 Act)  Size: 1 MB",2006_03_15
0000008818,AVY,Avery Dennison Corp,14,https://www.sec.gov/Archives/edgar/data/8818/000119312505054130/0001193125-05-054130-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-05-054130 (34 Act)  Size: 2 MB",2005_03_17
0000008818,AVY,Avery Dennison Corp,15,https://www.sec.gov/Archives/edgar/data/8818/000119312504039235/0001193125-04-039235-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-04-039235 Size: 2 MB",2004_03_11
0000008818,AVY,Avery Dennison Corp,16,https://www.sec.gov/Archives/edgar/data/8818/000089843003002164/0000898430-03-002164-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-03-002164 Size: 998 KB",2003_03_28
0000008818,AVY,Avery Dennison Corp,20,https://www.sec.gov/Archives/edgar/data/8818/0001104659-00-000110-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-00-000110 Size: 467 KB",2000_03_30
0000008818,AVY,Avery Dennison Corp,21,https://www.sec.gov/Archives/edgar/data/8818/0000898430-99-001342-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-99-001342 Size: 395 KB",1999_03_31
0000008818,AVY,Avery Dennison Corp,22,https://www.sec.gov/Archives/edgar/data/8818/0000898430-98-001084-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-98-001084 Size: 543 KB",1998_03_26
0000008818,AVY,Avery Dennison Corp,23,https://www.sec.gov/Archives/edgar/data/8818/0000898430-97-001251-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-97-001251 Size: 442 KB",1997_03_28
0000008818,AVY,Avery Dennison Corp,24,https://www.sec.gov/Archives/edgar/data/8818/0000898430-96-001108-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-96-001108 Size: 324 KB",1996_03_29
0000008818,AVY,Avery Dennison Corp,25,https://www.sec.gov/Archives/edgar/data/8818/0000898430-95-000424-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-95-000424 Size: 649 KB",1995_03_30
0000008818,AVY,Avery Dennison Corp,26,https://www.sec.gov/Archives/edgar/data/8818/0000898430-94-000185-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-94-000185 Size: 338 KB",1994_03_18
0001701605,BHGE,"Baker Hughes, a GE Company",1,https://www.sec.gov/Archives/edgar/data/1701605/000170160518000029/0001701605-18-000029-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001701605-18-000029 (34 Act)  Size: 15 MB",2018_02_23
0000009389,BLL,Ball Corp,1,https://www.sec.gov/Archives/edgar/data/9389/000155837018001345/0001558370-18-001345-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001558370-18-001345 (34 Act)  Size: 36 MB",2018_03_01
0000009389,BLL,Ball Corp,2,https://www.sec.gov/Archives/edgar/data/9389/000155837017001300/0001558370-17-001300-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001558370-17-001300 (34 Act)  Size: 43 MB",2017_03_02
0000009389,BLL,Ball Corp,3,https://www.sec.gov/Archives/edgar/data/9389/000110465916097390/0001104659-16-097390-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-16-097390 (34 Act)  Size: 25 MB",2016_02_16
0000009389,BLL,Ball Corp,4,https://www.sec.gov/Archives/edgar/data/9389/000110465915012578/0001104659-15-012578-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-15-012578 (34 Act)  Size: 35 MB",2015_02_20
0000009389,BLL,Ball Corp,5,https://www.sec.gov/Archives/edgar/data/9389/000110465914012614/0001104659-14-012614-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-14-012614 (34 Act)  Size: 36 MB",2014_02_24
0000009389,BLL,Ball Corp,6,https://www.sec.gov/Archives/edgar/data/9389/000110465913013165/0001104659-13-013165-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-13-013165 (34 Act)  Size: 34 MB",2013_02_22
0000009389,BLL,Ball Corp,7,https://www.sec.gov/Archives/edgar/data/9389/000110465912011588/0001104659-12-011588-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-12-011588 (34 Act)  Size: 35 MB",2012_02_22
0000009389,BLL,Ball Corp,8,https://www.sec.gov/Archives/edgar/data/9389/000000938911000014/0000009389-11-000014-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-11-000014 (34 Act)  Size: 20 MB",2011_02_28
0000009389,BLL,Ball Corp,9,https://www.sec.gov/Archives/edgar/data/9389/000000938910000007/0000009389-10-000007-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-10-000007 (34 Act)  Size: 4 MB",2010_02_25
0000009389,BLL,Ball Corp,10,https://www.sec.gov/Archives/edgar/data/9389/000000938909000006/0000009389-09-000006-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-09-000006 (34 Act)  Size: 4 MB",2009_02_25
0000009389,BLL,Ball Corp,11,https://www.sec.gov/Archives/edgar/data/9389/000000938908000054/0000009389-08-000054-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-08-000054 (34 Act)  Size: 3 MB",2008_02_25
0000009389,BLL,Ball Corp,12,https://www.sec.gov/Archives/edgar/data/9389/000000938907000049/0000009389-07-000049-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-07-000049 (34 Act)  Size: 4 MB",2007_02_22
0000009389,BLL,Ball Corp,13,https://www.sec.gov/Archives/edgar/data/9389/000000938906000068/0000009389-06-000068-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-06-000068 (34 Act)  Size: 3 MB",2006_02_22
0000009389,BLL,Ball Corp,14,https://www.sec.gov/Archives/edgar/data/9389/000000938905000060/0000009389-05-000060-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-05-000060 (34 Act)  Size: 1 MB",2005_02_23
0000009389,BLL,Ball Corp,15,https://www.sec.gov/Archives/edgar/data/9389/000000938904000059/0000009389-04-000059-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-04-000059 Size: 1 MB",2004_03_12
0000009389,BLL,Ball Corp,16,https://www.sec.gov/Archives/edgar/data/9389/000000938903000044/0000009389-03-000044-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-03-000044 Size: 425 KB",2003_03_27
0000009389,BLL,Ball Corp,17,https://www.sec.gov/Archives/edgar/data/9389/000000938902000010/0000009389-02-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-02-000010 Size: 314 KB",2002_03_28
0000009389,BLL,Ball Corp,18,https://www.sec.gov/Archives/edgar/data/9389/000000938901500003/0000009389-01-500003-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-01-500003 Size: 366 KB",2001_03_30
0000009389,BLL,Ball Corp,19,https://www.sec.gov/Archives/edgar/data/9389/0000009389-00-000011-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-00-000011 Size: 363 KB",2000_03_30
0000009389,BLL,Ball Corp,20,https://www.sec.gov/Archives/edgar/data/9389/0000009389-99-000005-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-99-000005 Size: 403 KB",1999_03_29
0000009389,BLL,Ball Corp,22,https://www.sec.gov/Archives/edgar/data/9389/0000009389-98-000005-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-98-000005 Size: 282 KB",1998_03_31
0000009389,BLL,Ball Corp,23,https://www.sec.gov/Archives/edgar/data/9389/0000009389-97-000006-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-97-000006 Size: 332 KB",1997_03_31
0000009389,BLL,Ball Corp,25,https://www.sec.gov/Archives/edgar/data/9389/0000009389-96-000002-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-96-000002 Size: 268 KB",1996_04_01
0000009389,BLL,Ball Corp,28,https://www.sec.gov/Archives/edgar/data/9389/0000009389-94-000005-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000009389-94-000005 Size: 332 KB",1994_03_29
0000070858,BAC,Bank of America Corp,1,https://www.sec.gov/Archives/edgar/data/70858/000007085818000009/0000070858-18-000009-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-18-000009 (34 Act)  Size: 78 MB",2018_02_22
0000070858,BAC,Bank of America Corp,2,https://www.sec.gov/Archives/edgar/data/70858/000007085817000013/0000070858-17-000013-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-17-000013 (34 Act)  Size: 81 MB",2017_02_23
0000070858,BAC,Bank of America Corp,3,https://www.sec.gov/Archives/edgar/data/70858/000007085816000137/0000070858-16-000137-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-16-000137 (34 Act)  Size: 89 MB",2016_02_24
0000070858,BAC,Bank of America Corp,4,https://www.sec.gov/Archives/edgar/data/70858/000007085815000008/0000070858-15-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-15-000008 (34 Act)  Size: 127 MB",2015_02_25
0000070858,BAC,Bank of America Corp,5,https://www.sec.gov/Archives/edgar/data/70858/000007085814000012/0000070858-14-000012-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-14-000012 (34 Act)  Size: 123 MB",2014_02_25
0000070858,BAC,Bank of America Corp,6,https://www.sec.gov/Archives/edgar/data/70858/000007085813000097/0000070858-13-000097-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-13-000097 (34 Act)  Size: 123 MB",2013_02_28
0000070858,BAC,Bank of America Corp,7,https://www.sec.gov/Archives/edgar/data/70858/000007085812000155/0000070858-12-000155-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000070858-12-000155 (34 Act)  Size: 119 MB",2012_02_23
0000070858,BAC,Bank of America Corp,8,https://www.sec.gov/Archives/edgar/data/70858/000095012311018743/0000950123-11-018743-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950123-11-018743 (34 Act)  Size: 91 MB",2011_02_25
0000070858,BAC,Bank of America Corp,9,https://www.sec.gov/Archives/edgar/data/70858/000119312510041666/0001193125-10-041666-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-041666 (34 Act)  Size: 20 MB",2010_02_26
0000070858,BAC,Bank of America Corp,10,https://www.sec.gov/Archives/edgar/data/70858/000119312509041126/0001193125-09-041126-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-09-041126 (34 Act)  Size: 12 MB",2009_02_27
0000070858,BAC,Bank of America Corp,11,https://www.sec.gov/Archives/edgar/data/70858/000119312508041665/0001193125-08-041665-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-08-041665 (34 Act)  Size: 10 MB",2008_02_28
0000070858,BAC,Bank of America Corp,12,https://www.sec.gov/Archives/edgar/data/70858/000119312507042036/0001193125-07-042036-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-07-042036 (34 Act)  Size: 8 MB",2007_02_28
0000070858,BAC,Bank of America Corp,13,https://www.sec.gov/Archives/edgar/data/70858/000119312506056053/0001193125-06-056053-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-06-056053 (34 Act)  Size: 7 MB",2006_03_16
0000070858,BAC,Bank of America Corp,14,https://www.sec.gov/Archives/edgar/data/70858/000119312505039878/0001193125-05-039878-index.htm,"[Cover]Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-05-039878 (34 Act)  Size: 7 MB",2005_03_01
0000070858,BAC,Bank of America Corp,15,https://www.sec.gov/Archives/edgar/data/70858/000119312504032312/0001193125-04-032312-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-04-032312 Size: 5 MB",2004_03_01
0000070858,BAC,Bank of America Corp,16,https://www.sec.gov/Archives/edgar/data/70858/000102140803003673/0001021408-03-003673-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001021408-03-003673 Size: 6 MB",2003_03_03
0000070858,BAC,Bank of America Corp,17,https://www.sec.gov/Archives/edgar/data/70858/000095016802000551/0000950168-02-000551-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-02-000551 Size: 1 MB",2002_03_27
0000070858,BAC,Bank of America Corp,18,https://www.sec.gov/Archives/edgar/data/70858/000095016801000538/0000950168-01-000538-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-01-000538 Size: 1 MB",2001_03_19
0000070858,BAC,Bank of America Corp,19,https://www.sec.gov/Archives/edgar/data/70858/0000950168-00-000621-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-00-000621 Size: 1 MB",2000_03_20
0000070858,BAC,Bank of America Corp,21,https://www.sec.gov/Archives/edgar/data/70858/0000950168-99-000782-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-99-000782 Size: 3 MB",1999_03_22
0000070858,BAC,Bank of America Corp,22,https://www.sec.gov/Archives/edgar/data/70858/0000950168-98-000724-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-98-000724 Size: 1 MB",1998_03_13
0000070858,BAC,Bank of America Corp,23,https://www.sec.gov/Archives/edgar/data/70858/0000950168-97-000739-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-97-000739 Size: 967 KB",1997_03_28
0000070858,BAC,Bank of America Corp,24,https://www.sec.gov/Archives/edgar/data/70858/0000950168-96-000536-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-96-000536 Size: 1 MB",1996_03_29
0000070858,BAC,Bank of America Corp,26,https://www.sec.gov/Archives/edgar/data/70858/0000950168-94-000099-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950168-94-000099 Size: 1 MB",1994_03_30
